"movie_title" "movie_detail" "movie_num" "movie_evaluate" "link"
                            2006 / 爱尔兰 / 剧情 音乐 爱情
                        " "8.3" "190285人评价" "https://movie.douban.com/subject/2053515/"
"222" "无敌破坏王" "
                            导演: 瑞奇·莫尔 Rich Moore   主演: 简·林奇 Jane Lynch / 约翰·C·赖利 ...
                            2012 / 美国 / 喜剧 动画 冒险
                        " "8.6" "170679人评价" "https://movie.douban.com/subject/6534248/"
"223" "麦兜故事" "
                            导演: 袁建滔 Toe Yuen   主演: 李晋纬 / 林海峰 Jan Lamb / 吴君如 Sandra Ng
                            2001 / 香港 / 剧情 喜剧 动画
                        " "8.5" "118208人评价" "https://movie.douban.com/subject/1302476/"
"224" "暖暖内含光" "
                            导演: 米歇尔·冈瑞 Michel Gondry   主演: 金·凯瑞 Jim Carrey / 凯特·温...
                            2004 / 美国 / 剧情 爱情 奇幻
                        " "8.4" "133220人评价" "https://movie.douban.com/subject/1308777/"
"225" "蝴蝶" "
                            导演: 菲利普·穆伊尔 Philippe Muyl   主演: 米歇尔·塞罗 Michel Serrault ...
                            2002 / 法国 / 剧情 儿童 喜剧
                        " "8.6" "89991人评价" "https://movie.douban.com/subject/1292056/"
"226" "大卫·戈尔的一生" "
                            导演: Alan Parker   主演: 凯文·史派西 Kevin Spacey / 凯特·温丝莱特 Kat...
                            2003 / 美国 德国 英国 / 剧情 犯罪 悬疑
                        " "8.7" "78312人评价" "https://movie.douban.com/subject/1305725/"
"227" "与狼共舞" "
                            导演: Kevin Costner   主演: Kevin Costner / Mary McDonnell / Graham Greene
                            1990 / 美国 / 冒险 剧情 西部
                        " "8.9" "52509人评价" "https://movie.douban.com/subject/1293764/"
"228" "血钻" "
                            导演: Edward Zwick   主演: Leonardo DiCaprio / Jennifer Connelly / Djimo...
                            2006 / 美国 德国 / 剧情 惊悚 冒险
                        " "8.5" "116802人评价" "https://movie.douban.com/subject/1428175/"
"229" "模仿游戏" "
                            导演: 莫腾·泰杜姆 Morten Tyldum   主演: 本尼迪克特·康伯巴奇 Benedict C...
                            2014 / 英国 美国 / 剧情 传记 战争 同性
                        " "8.5" "227634人评价" "https://movie.douban.com/subject/10463953/"
"230" "国王的演讲" "
                            导演: 汤姆·霍珀 Tom Hooper   主演: 柯林·菲尔斯 Colin Firth / 杰弗里·...
                            2010 / 英国 澳大利亚 美国 / 剧情 传记 历史
                        " "8.3" "310913人评价" "https://movie.douban.com/subject/4023638/"
"231" "遗愿清单" "
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...
                            2007 / 美国 / 冒险 喜剧 剧情
                        " "8.5" "113649人评价" "https://movie.douban.com/subject/1867345/"
"232" "巴黎淘气帮" "
                            导演: Laurent Tirard   主演: 马克西姆·戈达尔 Maxime Godart / 瓦莱丽·勒...
                            2009 / 法国 比利时 / 儿童 喜剧 家庭
                        " "8.6" "98515人评价" "https://movie.douban.com/subject/3157605/"
"233" "偷拐抢骗" "
                            导演: 盖·里奇 Guy Ritchie   主演: 布拉德·皮特 Brad Pitt / 本尼西奥·德...
                            2000 / 英国 美国 / 喜剧 犯罪
                        " "8.5" "106753人评价" "https://movie.douban.com/subject/1301171/"
"234" "荒岛余生" "
                            导演: 罗伯特·泽米吉斯 Robert Zemeckis   主演: 汤姆·汉克斯 Tom Hanks / ...
                            2000 / 美国 / 冒险 剧情
                        " "8.4" "120217人评价" "https://movie.douban.com/subject/1298653/"
"235" "夜访吸血鬼" "
                            导演: 尼尔·乔丹 Neil Jordan   主演: 布拉德·皮特 Brad Pitt / 汤姆·克鲁...
                            1994 / 美国 / 剧情 奇幻 惊悚
                        " "8.3" "183426人评价" "https://movie.douban.com/subject/1299327/"
"236" "疯狂的石头" "
                            导演: 宁浩 Hao Ning   主演: 郭涛 Tao Guo / 刘桦 Hua Liu / 连晋 Teddy Lin
                            2006 / 中国大陆 香港 / 喜剧 犯罪
                        " "8.2" "279985人评价" "https://movie.douban.com/subject/1862151/"
"237" "枪火" "
                            导演: 杜琪峰 Johnnie To   主演: 吴镇宇 Francis Ng / 任达华 Simon Yam / ...
                            1999 / 香港 / 剧情 动作 犯罪
                        " "8.6" "88193人评价" "https://movie.douban.com/subject/1300741/"
"238" "千钧一发" "
                            导演: 安德鲁·尼科尔 Andrew Niccol   主演: 伊桑·霍克 Ethan Hawke / 乌玛...
                            1997 / 美国 / 剧情 科幻
                        " "8.7" "74169人评价" "https://movie.douban.com/subject/1300117/"
"239" "中央车站" "
                            导演: Walter Salles   主演: Fernanda Montenegro / Marília Pêra / Viní...
                            1998 / 巴西 法国 / 剧情
                        " "8.7" "71464人评价" "https://movie.douban.com/subject/1292218/"
"240" "爱在暹罗" "
                            导演: 楚克‧萨克瑞科 Chukiat Sakveerakul   主演: 维特维斯特·海伦亚沃...
                            2007 / 泰国 / 剧情 爱情 同性 家庭
                        " "8.3" "207567人评价" "https://movie.douban.com/subject/2365260/"
"241" "爱在午夜降临前" "
                            导演: 理查德·林克莱特 Richard Linklater   主演: 伊桑·霍克 Ethan Hawke ...
                            2013 / 美国 / 剧情 爱情
                        " "8.7" "102158人评价" "https://movie.douban.com/subject/10808442/"
"242" "月球" "
                            导演: 邓肯·琼斯 Duncan Jones   主演: 山姆·洛克威尔 Sam Rockwell / 凯文...
                            2009 / 英国 / 剧情 科幻 悬疑
                        " "8.5" "129909人评价" "https://movie.douban.com/subject/3073124/"
"243" "寿司之神" "
                            导演: 大卫·贾柏 David Gelb   主演: 小野二郎  Jiro Ono / 小野祯一 Yoshik...
                            2011 / 美国 / 纪录片
                        " "8.8" "73682人评价" "https://movie.douban.com/subject/6146955/"
"244" "我爱你" "
                            导演: 秋昌民 Chang-min Choo   主演: 宋在河 Jae-ho Song / 李顺载 Soon-jae...
                            2011 / 韩国 / 剧情 爱情
                        " "9.0" "49508人评价" "https://movie.douban.com/subject/5908478/"
"245" "两小无猜" "
                            导演: 杨·塞谬尔 Yann Samuell   主演: 吉约姆·卡内 Guillaume Canet / 玛...
                            2003 / 法国 比利时 / 喜剧 剧情 爱情
                        " "8.1" "299580人评价" "https://movie.douban.com/subject/1308817/"
"246" "罪恶之城" "
                            导演: 弗兰克·米勒 Frank Miller / 罗伯特·罗德里格兹 Robert Rodriguez   ...
                            2005 / 美国 / 动作 犯罪 惊悚
                        " "8.4" "131217人评价" "https://movie.douban.com/subject/1309027/"
"247" "廊桥遗梦" "
                            导演: 克林特·伊斯特伍德 Clint Eastwood   主演: 克林特·伊斯特伍德 Clint...
                            1995 / 美国 / 剧情 爱情
                        " "8.5" "88976人评价" "https://movie.douban.com/subject/1293929/"
"248" "假如爱有天意" "
                            导演: 郭在容 Jae-young Kwak   主演: 孙艺珍 Ye-jin Son / 曹承佑 Seung-woo...
                            2003 / 韩国 / 剧情 爱情
                        " "8.2" "213156人评价" "https://movie.douban.com/subject/1304073/"
"249" "黑鹰坠落" "
                            导演: 雷德利·斯科特 Ridley Scott   主演: 乔什·哈奈特 Josh Hartnett / ...
                            2001 / 美国 / 动作 历史 战争
                        " "8.5" "99347人评价" "https://movie.douban.com/subject/1291824/"
"250" "角斗士" "
                            导演: Ridley Scott   主演: Russell Crowe / Joaquin Phoenix / Connie Nielsen
                            2000 / 英国 美国 / 剧情 动作 历史 冒险
                        " "8.4" "119677人评价" "https://movie.douban.com/subject/1293530/"
